"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/28","屏東","SO2",2.2,2.3,2.3,2,2.1,2.2,1.9,1.9,2.1,2.6,3,3.4,2.5,2.5,2.2,2.4,2.6,2.9,2.3,2.9,2.6,2.3,1.8,1.6
"2018/01/29","屏東","CO",0.33,0.32,0.3,0.3,0.29,0.27,0.29,0.33,0.44,0.42,0.42,0.38,0.6,0.62,0.74,0.67,0.8,0.64,0.58,0.6,0.52,0.48,0.48,0.45
"2018/01/29","屏東","NOx",17,16,15,14,13,12,12,14,19,22,26,29,40,47,54,46,51,41,35,33,28,24,23,21
"2018/01/29","屏東","O3",8.6,7.7,7.6,6.6,5.6,8.5,8,8.1,6.5,8.1,7.3,9.3,12,18,18,14,7.9,9.1,5.7,4.3,6,6.8,4.9,6.8
"2018/01/29","屏東","PM10",42,36,31,30,26,34,41,41,32,25,28,37,55,65,79,83,88,79,66,63,59,52,43,40
"2018/01/29","屏東","SO2",0,1.6,1.5,1.5,1.4,1.4,1,0.9,1.3,2.1,1.9,1.9,4.4,9.1,11,8.5,13,6.8,2.5,1.9,1.7,1.6,1.4,1.2
"2018/01/30","屏東","CO",0.48,0.46,0.5,0.51,0.51,0.52,0.57,0.64,0.72,0.65,0.83,0.77,0.63,0.59,NA,0.61,0.55,0.6,0.6,0.72,0.65,0.6,0.64,0.57
"2018/01/30","屏東","NOx",19,18,17,16,16,16,17,18,23,23,28,25,22,24,NA,26,24,25,22,26,23,21,23,20
"2018/01/30","屏東","O3",4.2,4.2,2.9,3.1,2.3,1.9,1.6,3.4,5.5,8.6,12,30,36,44,46,34,31,27,24,17,16,14,8.7,9
"2018/01/30","屏東","PM10",46,43,37,25,17,13,13,13,21,27,30,33,42,57,NA,65,64,56,47,41,38,40,33,35
"2018/01/30","屏東","SO2",2,1.3,1.2,1.2,1.1,1.2,1.1,1,1,1.1,1.5,3,2.4,2.2,NA,2.6,2.1,1.8,1.6,1.3,1.3,1.3,1.1,1.1
"2018/01/31","屏東","CO",0.57,0.53,0.51,0.5,0.5,0.52,0.56,0.74,0.82,0.7,0.53,0.56,0.51,0.48,0.44,NA,0.52,0.61,0.58,0.56,0.46,0.44,0.45,0.43
"2018/01/31","屏東","NOx",19,17,17,15,15,17,19,27,30,25,16,21,16,12,10,16,18,23,21,22,18,16,14,12
"2018/01/31","屏東","O3",6.2,6.4,3.7,4.9,2.4,1.6,1,2.9,8.1,16,28,41,54,58,62,60,47,35,32,25,23,21,19,20
"2018/01/31","屏東","PM10",36,44,52,54,56,44,30,30,30,35,33,37,NA,NA,NA,NA,NA,NA,64,67,96,99,83,46
"2018/01/31","屏東","SO2",1.5,1.6,1.5,1.5,1.4,1.5,1.3,1.6,2.1,3.2,3,3.7,4.4,NA,13,3.3,3.4,2.7,2,1.6,1.1,0.8,0.6,0.4
"2018/02/01","屏東","CO",0.4,0.41,0.42,0.43,0.44,0.44,0.47,0.53,0.62,0.68,0.64,0.62,0.61,0.53,0.55,0.75,0.96,0.79,0.81,0.82,0.82,0.85,0.84,0.76
"2018/02/01","屏東","NOx",10,13,13,12,11,12,14,16,20,25,24,21,22,19,18,31,49,34,28,27,26,28,27,23
"2018/02/01","屏東","O3",20,18,16,13,12,13,11,12,11,9.8,12,14,18,22,34,36,23,32,30,26,22,15,13,13
"2018/02/01","屏東","PM10",37,20,57,52,44,16,30,40,61,60,69,44,8,18,51,68,69,84,123,111,117,126,173,156
"2018/02/01","屏東","SO2",2,NA,1.6,1.6,1.5,1.6,1.5,1.8,1.3,1.6,1.7,1.1,1.8,1.8,2.6,5.3,8.8,3.8,2.1,2.2,1.9,1.8,1.8,1.7
"2018/02/02","屏東","CO",0.74,0.73,0.72,0.68,0.69,0.69,0.77,0.85,0.92,0.9,0.93,0.67,0.63,0.52,0.44,0.45,0.48,0.48,0.43,0.46,0.44,0.47,0.39,0.41
