"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/24","冬山","SO2",2,1.4,1.5,1.4,1.4,1.3,1.3,1.3,1.4,1.3,1.5,1.5,1.3,1.4,1.3,1.3,1.3,1.4,1.2,1.2,1.3,1.2,1.2,1.1
"2018/01/25","冬山","CO",0.28,0.25,0.25,0.24,0.24,0.24,0.24,0.3,0.26,0.26,0.28,0.28,NA,0.24,0.24,0.26,0.28,0.28,0.26,0.23,0.23,0.21,0.22,0.2
"2018/01/25","冬山","NOx",1.2,3.2,2.9,2.8,3.1,3.2,4.1,7,5.9,9.7,13,14,NA,5.7,6.6,7.6,12,10,8.1,6.5,4.1,3.2,3.3,3.5
"2018/01/25","冬山","O3",46,46,44,45,45,44,44,37,39,36,36,37,NA,41,43,41,36,34,36,30,30,35,33,33
"2018/01/25","冬山","PM10",15,19,15,13,12,11,8,10,10,10,13,16,NA,14,12,16,22,23,22,20,17,15,14,11
"2018/01/25","冬山","SO2",0.9,1.2,1.3,1.2,1.1,1.2,1.2,1.3,1.3,1.3,1.3,1.4,NA,1.3,1.4,1.2,1.3,1.3,1.3,1.1,1.2,1.2,1.1,1.2
"2018/01/26","冬山","CO",0.19,0.18,0.17,0.18,0.17,0.17,0.18,0.28,0.27,0.21,0.19,0.2,0.19,0.19,0.2,0.21,0.22,0.26,0.25,0.22,0.19,0.19,0.19,0.18
"2018/01/26","冬山","NOx",1.8,2.1,2.1,3.3,2.8,3.8,4.8,13,17,10,12,15,10,12,13,13,13,13,13,9,4.9,5,4.1,3.8
"2018/01/26","冬山","O3",36,41,42,39,41,42,39,35,32,36,36,35,38,37,36,36,35,34,33,34,38,37,37,36
"2018/01/26","冬山","PM10",11,14,11,6,8,11,11,11,18,19,17,20,17,20,20,14,15,18,16,15,14,14,14,13
"2018/01/26","冬山","SO2",1.8,1.8,1.7,1.8,1.8,1.8,1.9,1.8,1.8,1.7,1.7,1.8,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.7,1.6,1.7
"2018/01/27","冬山","CO",0.18,0.17,0.17,0.18,0.17,0.17,0.18,0.27,0.28,0.27,0.25,0.25,0.27,0.24,0.21,0.23,0.22,0.24,0.23,0.26,0.23,0.29,0.32,0.25
"2018/01/27","冬山","NOx",4.5,2,2.9,3.2,3.2,3,3.9,12,17,15,13,13,19,10,6,6.4,8.2,14,8.9,9.9,6.3,10,8.8,5.2
"2018/01/27","冬山","O3",36,39,38,36,36,33,32,25,20,24,27,35,33,32,31,31,29,18,24,21,24,21,17,20
"2018/01/27","冬山","PM10",13,14,12,12,11,9,8,7,6,10,14,14,17,23,21,16,20,33,33,24,22,19,20,27
"2018/01/27","冬山","SO2",1.3,1.5,1.4,1.6,1.5,1.5,1.5,1.5,1.5,1.5,1.6,1.8,2.3,1.8,1.5,1.5,1.7,1.7,1.5,1.5,1.5,1.6,1.5,1.5
"2018/01/28","冬山","CO",0.31,0.23,0.21,0.25,0.25,0.24,0.34,0.45,0.66,0.41,0.32,0.31,0.28,0.29,0.31,0.3,0.19,0.22,0.2,0.2,0.2,0.19,0.19,0.19
"2018/01/28","冬山","NOx",12,5.1,3.3,9.8,9.6,7.7,18,21,45,21,13,11,9.7,10,12,13,6.5,10,7.3,6.1,5.1,4.2,3.9,3.6
"2018/01/28","冬山","O3",15,19,17,12,8.3,11,7.9,6.8,6.8,16,21,28,32,31,25,24,38,32,34,34,36,37,39,39
"2018/01/28","冬山","PM10",28,22,20,21,20,17,25,29,39,47,36,30,30,26,23,21,15,13,13,16,17,15,13,12
"2018/01/28","冬山","SO2",2,1.6,1.6,1.6,1.5,1.5,1.6,1.6,2.1,2.3,1.8,1.8,2.5,2,1.5,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.3,1.2
"2018/01/29","冬山","CO",0.18,0.16,0.17,0.16,0.16,0.17,0.21,0.33,0.21,0.2,0.24,0.29,0.37,0.38,0.4,0.43,0.45,0.46,0.5,0.49,0.46,0.46,0.41,0.35
"2018/01/29","冬山","NOx",3.4,3.8,5.2,4.2,4.2,7,8.3,19,7.7,7.8,7.9,11,17,15,14,14,13,5.8,7.3,6.6,5.3,5,3.7,3.5
"2018/01/29","冬山","O3",40,39,36,39,38,35,33,26,32,31,34,32,32,34,35,35,35,40,40,38,38,36,40,41
"2018/01/29","冬山","PM10",13,12,10,11,11,9,14,16,16,15,13,16,21,24,26,26,25,24,20,16,15,14,13,13
"2018/01/29","冬山","SO2",1.7,1.1,1.1,1.1,1.1,1.2,1.1,1.2,1.3,1.2,1.2,1.1,1.2,1.1,1.1,1.2,1.1,1.2,1.3,1.3,1.3,1.2,1.2,1.1
"2018/01/30","冬山","CO",0.32,0.33,0.32,0.29,0.27,0.26,0.25,0.26,0.25,0.3,0.29,0.3,0.38,0.36,0.29,0.25,0.28,0.29,0.34,0.32,0.29,0.26,0.23,0.23
"2018/01/30","冬山","NOx",2.9,2.6,2.7,2.8,2.7,3.5,3.1,4,5.6,14,13,17,24,20,15,8.3,10,11,17,14,11,9.5,3.8,3.5
"2018/01/30","冬山","O3",42,41,42,42,42,39,42,40,39,31,33,32,28,33,33,35,33,29,25,27,27,26,31,31
"2018/01/30","冬山","PM10",16,12,10,13,13,13,15,16,15,13,14,14,17,19,16,18,18,13,12,12,11,11,11,13
"2018/01/30","冬山","SO2",0.8,1.2,1.1,1.1,1,1.1,1.1,1.1,1,1.1,1.1,1.2,1.6,1.2,1.1,1.2,1.1,1.3,1.2,1.1,1.1,1.1,1,0.9
"2018/01/31","冬山","CO",0.21,0.2,0.22,0.24,0.25,0.29,0.33,0.3,0.27,0.28,0.25,0.24,0.24,0.24,0.28,0.38,0.53,0.38,0.31,0.23,0.21,0.2,0.21,0.22
"2018/01/31","冬山","NOx",2.3,1.3,1.5,1.9,1.9,11,9.2,8.5,11,5.4,5.5,4.5,2.5,2.8,8,25,42,12,16,5.2,3.5,3.6,2.7,2.3
"2018/01/31","冬山","O3",35,34,35,43,46,31,32,34,35,39,40,43,39,41,37,26,15,25,33,42,42,41,42,43
"2018/01/31","冬山","PM10",11,12,14,11,12,11,14,17,21,20,15,18,NA,15,19,28,37,28,20,13,7,12,13,13
"2018/01/31","冬山","SO2",1.1,0.8,1,0.8,0.9,1,1,0.9,1,1,1.2,0.9,1,0.8,0.9,1.2,1.3,1.1,0.9,0.8,0.9,0.8,0.9,0.8
"2018/02/01","冬山","CO",0.24,0.26,0.31,0.45,0.53,0.53,0.53,0.61,0.6,0.6,0.61,0.64,0.67,0.63,0.51,0.49,0.44,0.51,0.48,0.41,0.45,0.37,0.36,0.32
