"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/27","松山","SO2",2.2,2.1,1.7,1.7,1.7,1.7,1.9,1.7,2.3,2.1,1.8,1.7,1.5,1.6,1.6,1.7,2.5,2.1,2.2,2.2,2.4,2.3,2.3,3.2
"2018/01/28","松山","CO",1.38,1.01,0.88,0.77,0.63,0.65,0.58,0.38,0.45,0.49,0.55,0.53,0.52,0.43,0.42,0.32,0.32,0.33,0.27,0.28,0.28,0.27,0.26,0.24
"2018/01/28","松山","NOx",81,52,41,35,28,34,36,23,35,40,40,37,36,26,29,26,26,23,15,17,16,14,12,8.3
"2018/01/28","松山","O3",3,3,2.8,3.8,3.9,3,4.9,14,9.4,9.8,10,10,9.4,11,12,16,17,19,24,21,24,26,30,34
"2018/01/28","松山","PM10",12,14,15,17,21,21,31,33,32,27,26,20,11,5,6,15,19,18,10,9,11,9,3,10
"2018/01/28","松山","SO2",3.5,2.7,2.7,2.1,2.5,3.4,3.6,1.9,1.6,1.5,1.5,1.5,1.3,1.2,0.7,0.6,0.4,0.3,0.2,0.3,0.3,0.1,0.1,0
"2018/01/29","松山","CO",0.21,0.16,0.15,0.16,0.17,0.21,0.25,0.34,0.43,0.42,0.39,0.41,0.42,0.41,0.43,0.48,0.59,0.67,0.67,0.57,0.54,0.5,0.49,0.48
"2018/01/29","松山","NOx",6.4,4.2,4,3.6,3.6,4.9,12,16,22,28,26,27,23,19,19,22,28,31,29,26,26,23,19,13
"2018/01/29","松山","O3",36,36,35,35,36,33,27,26,24,20,21,20,23,25,26,26,22,21,22,26,23,25,28,33
"2018/01/29","松山","PM10",12,12,8,16,20,21,21,17,12,4,9,8,20,28,39,29,18,10,17,21,24,20,23,20
"2018/01/29","松山","SO2",0.7,0.9,0.9,0.9,1,0.9,1.2,1,1.2,1.5,1.5,1.4,1.5,1.3,1.6,1.3,1.6,1.4,1.4,1.5,2.3,2,1.4,1.1
"2018/01/30","松山","CO",0.41,0.23,0.21,0.18,0.19,0.19,0.22,0.35,0.45,0.31,0.26,0.3,0.31,0.29,0.28,0.29,0.33,0.42,0.48,0.43,0.36,0.33,0.32,0.3
"2018/01/30","松山","NOx",9.9,6.4,6.5,5.5,5.9,8.3,18,34,43,38,33,35,34,34,34,33,37,41,42,38,28,21,19,15
"2018/01/30","松山","O3",36,39,38,40,38,35,27,17,14,19,22,18,17,15,16,18,15,13,13,15,21,27,29,33
"2018/01/30","松山","PM10",22,20,16,14,14,20,21,20,18,16,22,25,29,NA,22,24,19,27,29,30,29,23,20,13
"2018/01/30","松山","SO2",1.3,2,2.3,1.7,2.5,2.3,1.6,3.1,3,2.2,2,2.1,2.4,2.8,5.1,3.4,2.6,2.4,2.2,2.4,2.1,1.9,1.8,2
"2018/01/31","松山","CO",0.28,0.34,0.33,0.31,0.32,0.3,0.35,0.47,0.81,0.67,0.46,0.41,0.45,0.46,0.48,0.46,0.4,0.46,0.47,0.36,0.28,0.3,0.31,0.38
"2018/01/31","松山","NOx",9.6,5.8,6.4,7.4,8.8,8.3,20,30,57,62,40,28,33,36,38,39,33,35,33,25,17,15,11,9.9
"2018/01/31","松山","O3",38,40,38,36,34,36,27,20,7.6,8.1,19,24,20,18,15,15,20,19,20,24,30,32,35,37
"2018/01/31","松山","PM10",7,12,11,19,14,24,23,26,17,18,16,17,15,17,28,28,25,14,8,8,5,4,NA,6
"2018/01/31","松山","SO2",1.7,2.1,2.3,3.7,4,2.7,2.9,2.3,2.7,3.1,3,2.9,3.1,3.6,3.7,3,2.8,2.7,2.5,2.3,2.3,2.3,2.1,1.9
"2018/02/01","松山","CO",0.46,0.47,0.49,0.48,0.48,0.55,0.63,0.8,0.93,0.87,0.84,0.73,0.59,0.61,0.62,0.67,0.66,0.73,0.78,0.64,0.45,0.4,0.4,0.36
"2018/02/01","松山","NOx",7,8.1,8.2,8.5,7.7,9.5,21,41,45,41,41,34,33,37,42,53,49,50,49,42,28,25,24,18
