"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"2018/05/04","大里","PM10",53,52,40,34,37,44,47,54,69,72,77,78,95,108,124,125,110,87,75,85,95,113,114,114
"2018/05/04","大里","SO2",2.1,2.3,2.1,1.9,2.1,2,2.8,5.4,4.7,4.2,4.5,3.5,4.3,4.5,4.5,4.6,4.8,4.3,3.1,3.2,3.8,3.7,3.6,4
"2018/05/05","大里","CO",0.39,0.36,0.35,0.34,0.33,0.39,0.47,0.43,0.39,0.34,0.33,0.32,0.31,0.32,0.42,0.31,0.32,0.4,0.54,0.6,0.66,0.74,0.71,0.57
"2018/05/05","大里","NOx",11,10,11,11,11,14,15,12,12,8.5,9.1,9.5,9.2,9.8,16,12,12,15,22,29,30,32,30,21
"2018/05/05","大里","O3",57,52,44,42,26,19,18,12,21,NA,72,79,77,68,54,58,54,50,40,27,23,19,17,19
"2018/05/05","大里","PM10",108,106,93,80,69,72,67,60,46,50,52,58,60,54,57,54,58,52,52,56,68,60,67,51
"2018/05/05","大里","SO2",3.2,2.9,2.9,2.8,3,2.6,2.5,2.5,2.9,2.4,2.5,2.5,2.7,3.4,5.9,3.9,2.6,3.5,4.7,4.4,6.5,6.8,6,3
"2018/05/06","大里","CO",0.54,0.49,0.47,0.41,0.41,0.48,0.47,0.44,0.39,0.35,0.31,0.31,0.31,0.31,0.24,0.17,0.2,0.21,0.25,0.24,0.21,0.23,0.27,0.23
"2018/05/06","大里","NOx",19,16,15,10,9.5,14,13,10,10,8.3,7.1,7.9,7.8,7.7,7.2,6.5,6.9,7,8.8,8.1,6.7,9.8,11,12
"2018/05/06","大里","O3",21,20,15,21,20,14,17,27,36,45,51,57,66,79,55,32,26,23,19,17,16,13,9.9,7.6
"2018/05/06","大里","PM10",49,40,50,49,36,22,20,24,24,44,54,66,67,79,81,83,86,92,68,49,35,38,38,38
"2018/05/06","大里","SO2",3.3,3,2.4,2.3,2.4,2.4,2.1,1.9,1.9,1.8,2.2,3,3.7,4.2,3.1,2.2,1.9,2.1,1.8,2.1,1.8,1.8,2,2.5
"2018/05/07","大里","CO",0.2,0.19,0.18,0.18,0.19,0.22,0.29,0.43,0.34,0.33,0.27,0.33,0.26,0.25,0.21,0.21,0.22,0.29,0.39,0.49,0.35,0.28,0.29,0.28
"2018/05/07","大里","NOx",8.9,9.8,10,11,11,13,15,16,13,14,12,14,10,11,10,11,11,12,18,20,15,12,14,14
"2018/05/07","大里","O3",8.5,7.7,8.3,7.2,6.8,5.8,6.2,9.4,17,23,31,32,38,42,37,26,22,18,13,11,14,15,12,9.5
"2018/05/07","大里","PM10",42,44,38,29,17,20,35,47,52,43,49,51,49,42,48,52,50,42,40,47,46,55,45,48
"2018/05/07","大里","SO2",2.8,1.9,2.2,2.4,2.4,2.4,2.6,2.7,3,3.5,3.5,4.1,2.9,2.7,2,1.9,2.4,2.5,2.4,2.1,2.2,2.2,2.9,3.2
"2018/05/08","大里","CO",0.25,0.18,0.2,0.26,0.16,0.15,0.28,0.67,0.53,0.38,0.29,0.3,0.25,0.25,0.28,0.33,0.34,0.6,0.56,0.37,0.47,0.49,0.41,0.38
"2018/05/08","大里","NOx",13,11,11,12,7.4,6.3,11,29,28,26,18,19,11,13,16,16,17,25,26,16,21,23,17,16
"2018/05/08","大里","O3",9.9,11,12,34,40,39,31,14,14,18,27,30,40,36,35,34,39,29,25,33,26,19,15,17
"2018/05/08","大里","PM10",40,40,33,24,23,16,18,16,25,27,26,22,15,17,20,27,33,33,38,36,35,38,40,42
"2018/05/08","大里","SO2",2.9,2.7,2.4,2.6,1.5,1.5,1.8,2,3,3,3.5,4.2,2.3,3.6,2.5,2.3,2.4,2.1,3.3,2.9,2.7,3,1.9,2
"2018/05/09","大里","CO",0.4,0.44,0.35,0.33,0.32,0.34,0.44,0.71,0.93,0.73,0.61,0.57,0.54,0.52,0.43,0.52,0.57,0.79,0.73,0.73,0.59,0.6,0.54,0.53
"2018/05/09","大里","NOx",17,22,15,14,12,13,18,NA,NA,NA,NA,NA,33,30,22,27,30,34,30,30,27,28,26,27
"2018/05/09","大里","O3",13,8.5,16,18,23,25,23,14,7.3,13,14,9.4,16,17,22,22,22,17,14,13,12,9.7,12,7.7
"2018/05/09","大里","PM10",37,35,28,20,15,22,25,20,23,28,41,NA,34,20,22,13,21,17,30,26,35,33,33,34
"2018/05/09","大里","SO2",1.7,2.2,2.4,2.7,2,2.4,2.6,2.1,2.3,2.3,2,1.8,1.8,1.8,1.7,2.3,2.6,2.4,2.5,3,2.8,2.7,2.8,3
"2018/05/10","大里","CO",0.51,0.36,0.24,0.22,0.22,0.25,0.29,0.49,0.63,0.48,0.39,0.33,0.29,0.27,0.28,0.3,0.37,0.5,0.6,0.47,0.61,0.66,0.6,0.49
"2018/05/10","大里","NOx",26,20,13,12,13,13,15,24,NA,21,18,14,11,11,13,15,18,23,30,26,29,34,33,32
"2018/05/10","大里","O3",5.9,8.3,17,20,21,21,20,17,21,40,54,NA,70,75,80,75,65,56,40,37,27,17,14,10
"2018/05/10","大里","PM10",29,31,22,25,22,27,34,42,48,36,23,28,37,54,52,63,72,75,72,72,80,90,81,75
"2018/05/10","大里","SO2",2.6,1.7,1.9,2.4,2.2,1.7,1.8,1.6,2,1.8,1.4,1.2,1.1,1.1,1.4,1.4,1.5,1.8,2.3,2.5,2.6,2.7,3.1,2.5
"2018/05/11","大里","CO",0.46,0.48,0.48,0.48,0.49,0.6,0.7,0.78,0.48,0.36,0.38,0.43,0.46,0.43,0.44,0.54,0.51,0.8,0.8,0.62,0.73,0.79,0.8,0.68
"2018/05/11","大里","NOx",31,32,30,32,34,39,45,40,18,11,14,16,17,16,18,23,22,36,32,22,33,41,38,29
"2018/05/11","大里","O3",10,7.6,6.5,4.5,1.6,2.1,4.3,15,45,64,76,89,106,113,93,85,77,45,44,52,36,16,13,14
"2018/05/11","大里","PM10",57,59,64,69,64,57,64,78,94,94,97,98,113,113,105,82,72,68,69,72,78,81,88,86
"2018/05/11","大里","SO2",2.2,3.4,3.3,3.1,3,3.3,3.6,4.5,4.4,2.9,3.4,3.7,4.4,4.8,5.2,5.9,5.4,11,7.7,3.8,3.9,4,4.4,4.7
"2018/05/12","大里","CO",0.68,0.64,0.64,0.6,0.56,0.57,0.7,0.64,0.51,0.53,0.66,0.52,0.44,0.35,0.3,0.3,0.3,0.36,0.4,0.46,0.56,0.45,0.51,0.51
"2018/05/12","大里","NOx",27,24,24,19,15,17,21,17,14,13,15,12,11,10,9.9,10,11,16,20,17,21,17,19,20
"2018/05/12","大里","O3",10,9.5,5.7,7.7,11,7.9,9,25,41,60,68,77,79,72,76,77,69,54,44,40,29,30,24,17
"2018/05/12","大里","PM10",81,69,60,58,49,45,47,51,66,82,102,106,107,94,85,71,70,71,75,80,77,72,73,78
"2018/05/12","大里","SO2",4.1,3.5,3.9,2.7,2.2,1.8,2.2,2.7,4.3,6,6,3.1,2.5,2.5,2.5,2.7,3.2,3.6,4.5,3.6,3.4,2.5,2.8,2.8
"2018/05/13","大里","CO",0.49,0.38,0.32,0.28,0.3,0.33,0.38,0.41,0.37,0.34,0.34,0.29,0.24,0.2,0.2,0.2,0.22,0.28,0.4,0.44,0.46,0.47,0.48,0.39
"2018/05/13","大里","NOx",20,14,10,8.7,9.4,12,13,11,11,8.5,8.4,8.8,7.3,7,7.8,7,8.5,9.8,14,17,22,22,23,19
"2018/05/13","大里","O3",12,17,25,28,23,15,24,30,34,47,54,54,54,50,48,49,46,42,34,26,18,15,9.1,7.6
"2018/05/13","大里","PM10",81,74,74,71,82,70,67,56,67,63,58,51,55,55,45,38,30,35,45,50,54,44,46,52
"2018/05/13","大里","SO2",2.8,2.2,2,2,2.1,2.4,3.4,3.4,3.8,3.3,2.8,2.5,2,2.1,2.3,2.5,2.7,2.5,2.7,5.6,3.7,3.1,2.8,3.5
"2018/05/14","大里","CO",0.28,0.31,0.32,0.26,0.25,0.38,0.37,0.56,0.42,0.34,0.36,0.33,0.28,0.26,0.26,0.25,0.26,0.39,0.37,0.38,0.44,0.42,0.34,0.38
"2018/05/14","大里","NOx",13,15,15,11,9.7,16,18,21,17,13,11,11,8.9,9.3,12,14,13,17,19,20,20,18,15,17
"2018/05/14","大里","O3",11,8.8,5.6,8.4,9.6,2.6,4.3,9.4,22,42,59,63,62,70,65,52,50,31,16,16,15,14,14,8.4
"2018/05/14","大里","PM10",58,52,42,36,37,33,33,37,40,48,53,63,67,62,60,58,55,53,41,44,35,39,35,36
"2018/05/14","大里","SO2",4.5,2.3,1.6,1.1,1.1,1.2,1.3,2.7,3.3,3,3,2.4,1.7,1.7,2.7,3.2,3,2.3,2.5,3,2.9,2.5,2.4,2.1
"2018/05/15","大里","CO",0.33,0.28,0.27,0.25,0.26,0.44,0.55,0.56,0.41,0.32,0.26,0.23,0.2,0.17,0.18,0.18,0.23,0.34,0.34,0.38,0.39,0.38,0.32,0.27
"2018/05/15","大里","NOx",15,17,15,14,15,17,19,21,15,14,12,11,11,9.9,11,13,13,14,14,15,16,16,17,15
"2018/05/15","大里","O3",7.7,4.5,4.6,5.3,3.1,3.9,7.4,14,25,30,32,41,37,43,42,15,5.6,3.7,1.6,NA,-0.4,3,1.7,0.5
"2018/05/15","大里","PM10",38,33,36,34,35,35,42,50,48,43,31,32,34,46,42,40,35,35,31,28,36,46,44,37
"2018/05/15","大里","SO2",2.1,2.2,3.5,2.1,1.9,2.3,2.4,4.5,3,3.4,2.4,2.4,2.8,2.8,2.8,3.4,3.2,2.4,2,2.3,2.2,2.9,4.4,2.8
"2018/05/16","大里","CO",0.24,0.22,0.2,0.2,0.21,0.23,0.55,0.43,0.35,0.32,NA,NA,0.24,0.16,0.17,0.18,0.22,0.28,0.26,0.34,0.35,0.4,0.34,0.22
"2018/05/16","大里","NOx",14,13,12,13,13,11,26,17,13,11,NA,NA,11,9.7,9.8,11,13,12,13,15,15,19,16,11
"2018/05/16","大里","O3",0.8,0.5,0.7,0.7,0.6,2.4,1.6,1.6,0.2,18,NA,37,46,33,34,29,22,20,16,11,11,13,9,9.5
"2018/05/16","大里","PM10",26,31,34,39,37,34,35,37,43,48,NA,59,71,62,58,51,50,56,47,49,43,45,42,47
"2018/05/16","大里","SO2",2.3,2.1,1.8,1.9,1.9,1.9,4,3,2.9,3.5,NA,NA,2.9,2.9,2.7,3.1,2.8,2.5,2.5,2.6,2.4,2.3,2.1,2.1
"2018/05/17","大里","CO",0.19,0.2,0.22,0.2,0.24,0.31,0.31,0.4,0.3,0.24,0.28,0.25,0.23,0.19,0.19,0.2,0.24,0.38,0.39,0.37,0.35,0.34,0.32,0.27
"2018/05/17","大里","NOx",10,11,13,11,15,16,15,16,11,9,9.2,9.8,9.3,9,9.8,11,13,16,18,18,15,15,17,13
"2018/05/17","大里","O3",8.1,5.4,3.2,4.4,1,3.3,6.1,13,22,29,41,47,51,49,45,41,35,26,15,9.7,9.5,7.6,4.7,6.3
"2018/05/17","大里","PM10",38,28,15,15,24,29,34,40,30,28,18,33,38,48,45,58,57,63,56,58,47,48,44,48
"2018/05/17","大里","SO2",2.2,1.4,1.6,1.5,2,1.5,2.3,1.7,1.4,1.6,1.8,2,2.1,2.2,2.3,2.4,2.6,2.5,2,2.3,3.6,1.7,1.6,1.4
"2018/05/18","大里","CO",0.23,0.16,0.15,0.16,0.19,0.23,0.37,0.46,0.3,0.26,0.26,0.24,0.21,0.21,0.2,0.19,0.25,0.4,0.41,0.47,0.44,0.43,0.36,0.37
"2018/05/18","大里","NOx",12,9.8,9.9,11,11,13,16,19,14,11,10,9.5,8.2,8.6,9,10,13,19,19,21,18,20,15,16
"2018/05/18","大里","O3",6.4,7,6.8,4.6,4.5,4.7,7.1,11,20,33,41,47,44,40,38,36,31,21,14,8.6,8.6,6.1,7,4.6
"2018/05/18","大里","PM10",37,31,33,33,29,24,25,31,32,41,46,53,47,40,39,48,61,62,63,55,52,38,36,27
"2018/05/18","大里","SO2",1.5,1.8,1.8,1.8,2,1.6,3.1,2.5,2.7,2.4,2.9,2.8,2.2,2.5,2.8,2.7,2.9,3.1,3.4,4.1,2.3,2.5,2.2,2.9
"2018/05/19","大里","CO",0.25,0.22,0.19,0.2,0.19,0.23,0.31,0.32,0.22,0.26,0.24,0.24,0.22,0.16,0.15,0.17,0.19,0.27,0.3,0.26,0.36,0.42,0.51,0.36
"2018/05/19","大里","NOx",14,13,8.4,11,8.9,10,17,15,10,8,7.6,7.9,7.7,7.5,7.2,6.7,8.4,14,14,12,14,20,25,22
"2018/05/19","大里","O3",4,3.6,8.5,4.3,6.1,6,5.6,13,25,38,45,52,53,38,39,42,43,31,25,21,18,9.9,3.3,5
"2018/05/19","大里","PM10",32,34,36,30,25,26,23,17,13,29,39,43,34,27,26,37,47,53,44,46,41,38,34,34
"2018/05/19","大里","SO2",1.6,2.1,2,2.1,2.1,1.9,2,2.7,3.6,2.6,2.6,3,2.8,2.8,2.9,2.8,3.3,3.6,3.2,3.3,2.9,5.2,4.4,3.3
"2018/05/20","大里","CO",0.29,0.26,0.26,0.29,0.27,0.24,0.37,0.38,0.3,0.24,0.23,0.23,0.19,0.16,0.16,0.16,0.19,0.25,0.28,0.27,0.34,0.34,0.4,0.47
"2018/05/20","大里","NOx",16,17,16,14,12,12,15,14,10,7.4,6.9,6.9,6.7,5.6,5.5,5.4,6.7,9.7,12,11,15,18,17,18
"2018/05/20","大里","O3",7.8,5.7,4.3,3.8,7.6,12,7.3,15,29,35,47,53,53,42,35,31,30,24,20,22,11,15,0.4,1.3
"2018/05/20","大里","PM10",40,33,34,44,54,57,47,52,56,56,51,49,49,41,36,34,33,33,41,36,38,27,35,27
"2018/05/20","大里","SO2",2.8,4.7,4.5,3.4,4.4,4.5,3.4,3.4,2.6,3,2.9,2.3,2.5,2.5,2.1,1.7,1.9,1.9,6.2,2.3,2.1,2,2.3,4.3
"2018/05/21","大里","CO",0.53,0.31,0.29,0.27,0.35,0.34,0.38,0.71,0.64,0.48,0.37,0.33,0.48,0.45,0.32,NA,NA,0.3,0.43,0.49,0.56,0.61,0.38,0.45
"2018/05/21","大里","NOx",21,13,12,13,13,12,17,23,28,24,16,NA,24,26,15,NA,NA,12,17,21,25,29,18,23
"2018/05/21","大里","O3",3.3,1.3,2.8,-0.8,2.6,1.9,1.3,1.9,3.5,19,40,32,28,NA,NA,NA,45,34,21,18,16,8.5,15,7.8
"2018/05/21","大里","PM10",29,31,33,29,23,25,33,36,44,35,35,40,62,73,NA,87,54,51,27,41,39,55,39,39
"2018/05/21","大里","SO2",5.5,2.1,1.9,1.7,2,2,2.1,3,3.5,5,4.8,4.4,NA,9.3,4.6,NA,NA,1.7,1.7,2.1,2.6,3.4,2.9,2.5
"2018/05/22","大里","CO",0.47,0.48,0.4,0.32,0.3,0.31,0.43,0.52,0.46,0.44,0.49,0.49,0.4,0.25,NA,0.22,0.29,0.31,0.42,0.43,0.6,0.54,0.49,0.34
"2018/05/22","大里","NOx",27,26,23,16,14,16,23,21,16,16,14,13,11,9.1,NA,10,11,13,18,19,26,24,21,14
"2018/05/22","大里","O3",1.4,1.2,2.8,7.9,8.4,5.4,5.7,15,30,58,72,88,89,NA,56,44,41,35,28,25,19,17,16,20
"2018/05/22","大里","PM10",35,44,35,28,33,47,46,44,49,72,79,79,71,69,NA,56,46,33,44,53,62,70,62,59
"2018/05/22","大里","SO2",3.7,5.3,3.8,2.3,1.8,2.3,3.5,3.4,3.3,4.9,5.4,4.4,3.6,2.1,NA,1.8,1.9,2.2,2.8,2.8,2.8,4.2,2.7,2.3
"2018/05/23","大里","CO",0.38,0.28,0.3,0.28,0.28,0.31,0.36,0.46,0.33,0.25,0.21,0.27,0.29,0.32,NA,0.24,0.25,0.44,0.54,0.52,0.62,0.65,0.57,0.56
"2018/05/23","大里","NOx",17,13,13,16,14,14,18,20,17,12,9.7,12,13,16,NA,NA,12,17,20,18,23,24,23,23
"2018/05/23","大里","O3",12,16,14,8.1,8.7,13,8.7,17,24,41,61,81,85,63,61,57,48,44,39,46,43,34,23,16
"2018/05/23","大里","PM10",43,38,41,42,43,30,24,29,42,53,62,67,67,73,NA,65,55,61,57,59,62,67,65,63
"2018/05/23","大里","SO2",2.1,2.1,2.3,2.4,2.2,2.4,2.6,4,4.9,3.6,3,3,3.2,5.3,NA,3.1,2.7,2.4,2.6,3,3.9,3.6,2.9,2.9
"2018/05/24","大里","CO",0.57,0.55,0.54,0.53,0.53,0.62,0.77,0.86,0.7,0.54,NA,NA,NA,NA,NA,0.31,0.32,0.82,0.71,0.82,0.78,0.92,0.8,0.67
"2018/05/24","大里","NOx",23,22,21,23,22,24,30,35,25,20,19,15,NA,NA,NA,14,17,43,33,40,36,41,36,27
"2018/05/24","大里","O3",13,9.6,4.8,6.3,3.3,-0.7,5.8,14,26,55,84,92,NA,NA,NA,54,48,28,35,24,22,12,11,12
"2018/05/24","大里","PM10",58,55,42,36,35,38,39,46,59,71,80,77,NA,63,52,48,51,62,66,66,63,68,67,57
"2018/05/24","大里","SO2",2.5,2.3,2.1,2.2,2.2,2.9,3.6,3.6,4.8,3.7,3.9,3.6,NA,NA,NA,3.8,2.9,15,7.9,4.4,4.6,7,6.8,4.7
"2018/05/25","大里","CO",0.64,0.48,0.4,0.31,0.27,0.37,0.5,0.58,0.38,0.3,0.25,0.28,0.24,0.23,0.19,0.18,0.22,0.35,0.39,0.39,0.3,0.26,0.25,0.2
"2018/05/25","大里","NOx",27,20,15,14,13,15,21,26,15,11,9.4,11,9.3,8.8,10,11,11,15,17,18,16,14,14,12
"2018/05/25","大里","O3",9,12,15,15,15,14,12,15,35,49,55,60,61,60,49,38,34,25,20,16,14,13,11,13
"2018/05/25","大里","PM10",49,45,47,40,41,35,38,40,53,56,50,46,48,54,53,48,49,50,43,38,36,42,42,35
"2018/05/25","大里","SO2",4.7,3.5,3,2.5,2.6,3.1,2.5,2.7,3.2,3,2.6,2.9,3.1,3.2,3.2,3.2,3.3,2.9,2.7,2.6,3.2,2.3,2.2,2.2
"2018/05/26","大里","CO",0.19,0.18,0.2,0.19,0.19,0.25,0.27,0.31,0.25,0.25,0.24,0.23,0.2,0.16,0.17,0.18,0.22,0.31,0.42,0.39,0.52,0.42,0.43,0.4
"2018/05/26","大里","NOx",11,8.4,8.4,9.6,10,14,15,11,9.2,8.5,8.3,8.4,7.3,6.4,8,8,9.1,12,17,14,19,16,19,19
"2018/05/26","大里","O3",15,16,14,13,13,8.4,9.1,19,26,33,43,47,40,38,40,40,42,37,32,31,21,20,12,10
"2018/05/26","大里","PM10",32,25,27,33,35,30,17,12,14,27,35,44,50,55,52,45,42,44,45,45,43,47,44,47
"2018/05/26","大里","SO2",2.7,2.3,2.3,3.1,2.8,2.2,2.2,2.1,2.3,2.2,2.4,2.3,2,2,2.5,2.3,2.6,2.9,4,2.2,2.2,2.2,2.5,2.6
"2018/05/27","大里","CO",0.33,0.19,0.17,0.16,0.17,0.18,0.3,0.26,0.21,0.19,0.19,0.18,0.15,0.15,0.13,0.14,0.17,0.24,0.27,0.27,0.29,0.32,0.28,0.24
"2018/05/27","大里","NOx",16,9.2,8.1,8.1,7.7,8.5,15,10,6.2,5.4,5.2,5.4,5.3,5.5,5.3,5.5,6.1,8.6,11,11,13,15,13,12
"2018/05/27","大里","O3",12,17,17,16,12,14,13,23,32,34,37,40,42,41,37,34,31,29,22,18,14,9.9,10,10
"2018/05/27","大里","PM10",35,35,28,34,30,33,18,16,10,19,28,36,33,39,47,53,41,42,42,49,35,30,24,20
"2018/05/27","大里","SO2",2,1.5,1.5,1.4,1,1,1.2,1.1,1.2,1.2,1.3,1.3,1.2,1.4,1.6,1.7,1.8,2.1,1.6,1.8,3.1,2,1.7,2
"2018/05/28","大里","CO",0.2,0.12,0.12,0.15,0.1,0.16,0.28,0.32,0.23,0.17,0.16,0.16,0.17,0.13,0.13,0.14,0.17,0.25,0.26,0.25,0.31,0.29,0.26,0.22
"2018/05/28","大里","NOx",10,7.4,7.7,8.5,6,10,18,14,11,7.5,6.9,7.3,6.8,7.3,8.1,8.5,11,12,13,11,13,14,14,12
"2018/05/28","大里","O3",12,12,9.2,8.1,13,4.9,5.2,17,26,36,43,49,48,45,45,44,40,38,30,24,19,18,17,15
"2018/05/28","大里","PM10",19,11,7,6,11,16,17,30,36,42,37,34,34,31,40,43,48,48,47,49,36,41,46,62
"2018/05/28","大里","SO2",2.4,1.5,1.6,1.8,1.5,1.5,2.1,2.5,2.2,1.7,2,2.1,2.2,2,2.3,2.8,3.5,2.9,3.1,3,2.9,2.9,2.9,3.8
"2018/05/29","大里","CO",0.19,0.21,0.2,0.18,0.19,0.25,0.33,0.55,0.43,0.3,0.29,0.25,0.2,0.17,NA,0.17,0.22,0.37,0.45,0.39,0.48,0.39,0.36,0.35
"2018/05/29","大里","NOx",11,12,12,10,11,12,12,17,14,10,10,8.5,8.5,7.7,NA,7.8,10,14,21,17,18,16,16,17
"2018/05/29","大里","O3",15,11,12,14,11,13,14,18,29,45,54,58,62,NA,53,53,56,52,43,39,32,32,28,22
"2018/05/29","大里","PM10",59,53,48,44,41,31,36,34,51,54,71,62,63,54,NA,44,36,32,43,42,42,39,48,51
"2018/05/29","大里","SO2",3.2,5.1,6.2,3.9,2.6,2.7,2.4,3,4,3.3,2.8,2.9,2.9,3.1,NA,2.2,2.6,2.7,3,3,2.9,3,3.3,3.4
"2018/05/30","大里","CO",0.32,0.26,0.23,0.23,0.22,0.26,0.28,0.53,0.37,0.31,0.33,0.29,0.23,0.19,0.17,0.24,0.29,0.38,0.49,0.45,0.48,0.49,0.43,0.3
"2018/05/30","大里","NOx",14,13,11,9.7,10,12,14,24,17,11,10,9.7,10,8.4,8.5,11,14,15,18,20,20,20,21,16
"2018/05/30","大里","O3",21,25,23,20,16,18,19,18,28,47,57,63,53,58,50,47,53,52,45,38,33,23,14,17
"2018/05/30","大里","PM10",57,45,38,32,27,29,29,40,47,48,49,45,53,49,49,48,50,45,38,34,35,29,32,25
"2018/05/30","大里","SO2",3.3,3.1,3.3,1.7,1.7,2.1,1.9,2.4,3.8,2.3,2.4,2.3,2.6,3,2.4,2.1,2,1.8,1.9,2.4,2.4,2.4,2.5,2.2
"2018/05/31","大里","CO",0.2,0.15,0.15,0.15,0.19,0.19,0.29,0.4,0.33,0.31,0.27,0.22,0.2,0.16,0.15,0.17,0.21,0.28,0.32,0.35,0.4,0.37,0.28,0.12
"2018/05/31","大里","NOx",9.8,8.4,7.5,7.8,8.2,11,14,14,12,11,8.9,11,7.5,7.8,8.5,9.8,11,12,15,16,20,18,17,5.6
"2018/05/31","大里","O3",22,19,17,16,18,11,12,19,26,41,50,49,54,51,47,41,35,28,18,13,8.9,7.7,8.6,18
"2018/05/31","大里","PM10",23,14,15,10,17,13,24,18,23,22,36,49,57,48,43,40,46,47,39,29,19,22,23,20
"2018/05/31","大里","SO2",1.5,2,1.9,1.9,2,1.8,2.2,2,3.2,4.2,3.5,3.4,2.7,2.8,3.2,3.4,4,3,3.5,3.3,2.7,2.8,4.9,2.2
"2018/06/01","大里","CO",0.13,0.17,0.2,0.18,0.21,0.27,0.33,0.54,0.47,0.35,0.53,0.51,0.37,0.31,0.31,0.32,0.34,0.54,0.63,0.52,0.5,0.6,0.52,0.45
"2018/06/01","大里","NOx",5.8,8.8,9.1,9.7,10,11,15,20,17,14,20,21,13,11,12,13,15,23,25,23,22,28,24,22
"2018/06/01","大里","O3",17,26,31,14,15,28,25,18,21,27,37,69,75,76,82,80,75,58,44,39,34,25,28,26
"2018/06/01","大里","PM10",17,16,27,29,36,31,39,42,45,39,39,46,49,51,46,41,37,39,41,48,40,39,31,42
"2018/06/01","大里","SO2",1.9,2.2,2.1,2,2,2.8,2.4,1.9,1.8,1.7,2,2.5,2,1.7,1.9,2,2,2,1.9,2,2,2.9,2.4,2.4
"2018/06/02","大里","CO",0.38,0.34,0.33,0.34,0.33,0.39,0.4,0.52,0.61,0.6,0.43,0.36,0.33,0.36,0.33,0.36,0.36,0.37,0.47,0.5,0.65,0.62,0.62,0.49
"2018/06/02","大里","NOx",17,15,15,17,15,17,19,24,27,21,17,12,11,12,11,13,13,14,18,21,29,29,28,24
"2018/06/02","大里","O3",29,31,28,22,19,17,18,17,24,52,64,79,85,94,92,83,72,68,54,45,30,25,22,20
"2018/06/02","大里","PM10",43,49,41,26,16,22,35,40,40,37,49,59,63,58,50,61,61,65,63,60,58,56,54,58
"2018/06/02","大里","SO2",2.3,2.3,2.7,2.8,2.5,2.2,2.5,2.8,2.9,2.8,2.5,2.2,2.2,2.6,2.6,2.5,2.4,2.6,2.9,3.3,3.3,3.3,3.2,3
"2018/06/03","大里","CO",0.47,0.47,0.45,0.46,0.47,0.51,0.57,0.57,0.46,0.39,0.33,0.32,0.35,0.34,0.3,0.29,0.25,0.27,0.38,0.49,0.51,0.53,0.45,0.41
"2018/06/03","大里","NOx",24,22,20,20,21,22,24,20,15,11,7.3,7.2,8.2,9.1,7.6,9,7.8,8.1,12,18,19,21,20,18
"2018/06/03","大里","O3",18,15,14,12,8.4,6,13,28,50,68,77,81,93,90,85,75,60,62,62,47,38,27,21,19
"2018/06/03","大里","PM10",60,68,62,55,49,57,62,73,76,85,69,62,50,65,62,60,46,44,56,63,65,52,49,41
"2018/06/03","大里","SO2",3.1,2.9,2.9,3,2.9,4.5,3.3,3.1,3.4,3.4,3.3,2.9,3.6,3.3,3.3,3.8,2,1.7,2.3,2.2,2.1,2.4,2.5,2.3
"2018/06/04","大里","CO",0.41,0.44,0.39,0.39,0.38,0.49,0.57,0.61,0.5,0.42,0.45,0.42,0.44,0.42,0.32,0.29,0.31,0.45,0.5,0.59,0.56,0.49,0.52,0.43
"2018/06/04","大里","NOx",19,20,15,15,15,19,21,22,15,12,12,11,14,14,13,13,12,15,19,25,21,19,22,17
"2018/06/04","大里","O3",16,14,17,13,9.6,7.1,11,20,41,60,78,93,106,102,74,57,51,44,39,29,28,28,18,20
"2018/06/04","大里","PM10",42,39,37,46,44,52,41,46,49,58,66,62,71,65,58,45,36,38,29,42,48,50,43,40
"2018/06/04","大里","SO2",2,2.7,2.1,1.9,1.9,2.2,2.9,3.1,4.1,3.7,4.5,3.8,4.1,5.8,4.3,2,1.8,1.6,1.8,2.3,3.7,3.1,3.6,2.8
"2018/06/05","大里","CO",0.36,0.32,0.29,0.3,0.31,0.32,0.42,0.49,0.43,0.28,0.26,0.27,0.28,0.27,0.23,0.22,0.22,0.44,0.42,0.55,0.4,0.32,0.3,0.22
"2018/06/05","大里","NOx",14,13,11,12,14,15,15,16,15,11,8.9,10,8.8,9.6,10,11,12,21,19,24,18,13,13,8.2
"2018/06/05","大里","O3",23,18,20,20,15,14,17,21,35,47,46,58,73,77,71,72,37,27,32,27,27,21,16,18
"2018/06/05","大里","PM10",31,28,23,30,30,34,36,33,34,37,33,35,34,50,61,56,40,24,22,37,39,39,24,21
"2018/06/05","大里","SO2",2.6,1.9,1.9,2.1,2,1.9,1.8,1.8,2.1,2.8,2.4,3.1,3.2,3.3,3.1,3.1,3.1,7.3,5.2,6,3.6,1.8,2,1.5
"2018/06/06","大里","CO",0.2,0.19,0.19,0.16,0.18,0.23,0.35,0.65,0.57,0.44,0.34,0.38,0.34,0.25,0.23,0.22,0.24,0.31,0.38,0.39,0.4,0.47,0.51,0.43
"2018/06/06","大里","NOx",9.3,9.1,9.4,7.1,8.5,11,17,24,22,17,20,16,16,9.7,10,9.7,11,11,15,14,15,17,18,17
"2018/06/06","大里","O3",16,14,14,13,9.8,8.3,9.5,12,28,44,41,48,46,52,47,39,38,34,40,48,45,36,30,27
